"order_id","order_date","ship_date","ship_mode","customer_id","segment","postal_code","product_id","sales","quantity","discount","profit"
CA-2017-134565,"2017-06-11","2017-06-13",Second Class,TB-21400,Consumer,98103,OFF-BI-10001759,18,6,0,7
CA-2017-134565,"2017-06-11","2017-06-13",Second Class,TB-21400,Consumer,98103,FUR-BO-10001519,174,3,0,42
CA-2017-100223,"2017-07-05","2017-07-10",Standard Class,LS-16945,Corporate,75220,OFF-PA-10002195,31,6,0,11
CA-2014-168823,"2014-09-21","2014-09-24",First Class,MA-17560,Home Office,19143,OFF-PA-10004000,11,3,0,4
CA-2016-157336,"2016-12-01","2016-12-05",Second Class,SJ-20500,Consumer,6824,FUR-CH-10004997,752,4,0,150
CA-2014-168130,"2014-09-19","2014-09-19",Same Day,BS-11365,Corporate,10011,FUR-CH-10000988,887,7,0,177
US-2016-131611,"2016-11-05","2016-11-09",Standard Class,EP-13915,Consumer,77036,FUR-BO-10000780,957,7,0,-225
US-2016-131611,"2016-11-05","2016-11-09",Standard Class,EP-13915,Consumer,77036,OFF-BI-10001989,13,3,1,-20
CA-2014-103100,"2014-12-20","2014-12-23",First Class,AB-10105,Consumer,46203,OFF-LA-10003720,4,1,0,2
US-2015-117184,"2015-05-17","2015-05-21",Standard Class,ON-18715,Corporate,77095,OFF-BI-10002082,33,5,1,-50
CA-2014-123253,"2014-08-22","2014-08-25",Second Class,DE-13255,Home Office,44107,OFF-AR-10002804,4,1,0,1
CA-2015-115945,"2015-06-25","2015-07-01",Standard Class,AB-10165,Consumer,90045,OFF-ST-10001963,304,3,0,9
CA-2014-152345,"2014-12-29","2015-01-03",Second Class,ST-20530,Consumer,87105,OFF-ST-10003123,33,1,0,8
US-2015-147662,"2015-02-14","2015-02-19",Standard Class,KB-16315,Consumer,44312,OFF-BI-10002160,2,2,1,-2
CA-2016-153346,"2016-01-25","2016-01-27",First Class,TB-21355,Corporate,7060,OFF-AR-10000315,9,3,0,2
CA-2017-107909,"2017-09-01","2017-09-06",Standard Class,SS-20875,Consumer,98052,OFF-BI-10003476,23,5,0,8
CA-2015-112375,"2015-12-21","2015-12-27",Standard Class,RD-19720,Consumer,32114,OFF-EN-10003798,27,2,0,9
CA-2015-154795,"2015-12-20","2015-12-24",Standard Class,GZ-14470,Consumer,86442,OFF-EN-10003068,8,1,0,3
US-2017-163195,"2017-02-17","2017-02-21",Second Class,LL-16840,Consumer,70506,TEC-PH-10003875,29,3,0,8
US-2017-169320,"2017-07-23","2017-07-25",Second Class,LH-16900,Consumer,46514,TEC-AC-10002550,160,5,0,11
CA-2016-158575,"2016-11-18","2016-11-24",Standard Class,SB-20290,Corporate,44240,OFF-AP-10002998,104,6,0,17
CA-2014-166954,"2014-04-25","2014-04-30",Standard Class,BT-11305,Home Office,91776,FUR-CH-10003973,1487,5,0,149
CA-2015-152891,"2015-10-25","2015-10-30",Standard Class,TB-21625,Consumer,94110,FUR-TA-10001857,253,3,0,-32
US-2015-122784,"2015-07-20","2015-07-27",Standard Class,RA-19915,Consumer,60035,OFF-BI-10000546,3,5,1,-4
CA-2017-111556,"2017-11-20","2017-11-22",First Class,CD-11920,Consumer,10035,TEC-PH-10001459,1260,3,0,328
CA-2014-142965,"2014-07-20","2014-07-20",Same Day,SW-20245,Consumer,45503,OFF-BI-10000977,27,3,1,-22
CA-2016-148740,"2016-11-15","2016-11-19",Standard Class,AH-10690,Corporate,92024,TEC-PH-10002549,361,2,0,27
CA-2016-131737,"2016-03-17","2016-03-17",Same Day,GZ-14470,Consumer,21044,OFF-EN-10003055,200,5,0,90
CA-2016-131737,"2016-03-17","2016-03-17",Same Day,GZ-14470,Consumer,21044,OFF-AP-10002945,902,3,0,298
CA-2016-100041,"2016-11-20","2016-11-25",Standard Class,BF-10975,Corporate,47201,OFF-PA-10000418,315,3,0,151
CA-2014-160157,"2014-12-20","2014-12-27",Standard Class,MH-17455,Consumer,45011,FUR-FU-10003773,191,3,0,-21
CA-2017-159464,"2017-05-18","2017-05-19",First Class,TB-21355,Corporate,30328,FUR-BO-10003546,303,3,0,76
CA-2016-168893,"2016-11-03","2016-11-08",Second Class,AP-10915,Consumer,42420,OFF-AR-10001770,8,3,0,2
CA-2016-163398,"2016-05-03","2016-05-08",Standard Class,CB-12415,Consumer,60653,OFF-AP-10002403,26,3,1,-71
CA-2016-147137,"2016-07-04","2016-07-06",First Class,AA-10645,Consumer,94109,FUR-BO-10001811,1279,5,0,226
US-2017-125717,"2017-09-28","2017-10-01",First Class,DS-13030,Home Office,80013,FUR-FU-10001979,33,1,0,3
CA-2017-121300,"2017-09-29","2017-09-29",Same Day,MG-17680,Home Office,44060,OFF-PA-10002606,8,2,0,3
CA-2017-105921,"2017-08-14","2017-08-21",Standard Class,JM-15250,Consumer,90032,FUR-TA-10001095,418,3,0,5
CA-2017-155075,"2017-12-02","2017-12-09",Standard Class,GW-14605,Consumer,19140,OFF-BI-10003650,631,4,1,-463
US-2017-111920,"2017-10-22","2017-10-26",Standard Class,PS-18970,Home Office,74133,OFF-AR-10003179,36,4,0,12
CA-2014-109491,"2014-02-20","2014-02-26",Standard Class,LC-16930,Corporate,47374,TEC-AC-10001284,62,3,0,22
US-2017-105046,"2017-07-17","2017-07-23",Standard Class,BE-11335,Home Office,13440,TEC-PH-10004536,270,2,0,67
CA-2014-140403,"2014-10-10","2014-10-10",Same Day,TN-21040,Home Office,95336,FUR-CH-10002774,122,3,0,14
CA-2017-113474,"2017-03-30","2017-03-31",First Class,TM-21490,Consumer,73120,OFF-EN-10004206,326,2,0,150
CA-2015-126557,"2015-07-12","2015-07-17",Second Class,RL-19615,Consumer,60610,FUR-CH-10004477,384,9,0,-5
CA-2015-130218,"2015-03-23","2015-03-26",First Class,SG-20470,Consumer,29501,OFF-FA-10003112,32,4,0,14
US-2017-117331,"2017-10-21","2017-10-28",Standard Class,ND-18370,Consumer,85301,OFF-BI-10003984,9,1,1,-7
CA-2014-101175,"2014-12-09","2014-12-14",Standard Class,DM-12955,Corporate,85204,OFF-ST-10004950,101,6,0,-1
CA-2014-169460,"2014-04-19","2014-04-21",Second Class,NF-18595,Home Office,95123,FUR-FU-10004017,76,3,0,27
US-2017-163790,"2017-11-02","2017-11-04",Second Class,NL-18310,Home Office,94526,OFF-ST-10001511,453,7,0,23
CA-2016-129868,"2016-12-26","2016-12-31",Standard Class,MC-18130,Corporate,90004,TEC-PH-10002275,302,2,0,30
US-2017-169502,"2017-08-28","2017-09-01",Standard Class,MG-17650,Home Office,53209,OFF-SU-10004115,22,3,0,6
CA-2015-135020,"2015-05-28","2015-06-02",Standard Class,MS-17770,Consumer,14609,OFF-BI-10000605,6,2,0,2
CA-2015-159863,"2015-09-04","2015-09-07",Second Class,DS-13180,Corporate,77095,TEC-AC-10000109,134,3,0,7
CA-2015-117800,"2015-09-21","2015-09-26",Standard Class,TH-21550,Home Office,2149,TEC-PH-10002415,590,2,0,147
CA-2017-147228,"2017-09-09","2017-09-14",Standard Class,SO-20335,Consumer,38401,OFF-PA-10000357,178,4,0,62
CA-2016-101336,"2016-11-13","2016-11-18",Standard Class,CK-12760,Corporate,10011,OFF-ST-10000876,25,2,0,7
CA-2017-168396,"2017-08-03","2017-08-08",Second Class,BD-11725,Consumer,94122,OFF-LA-10001297,52,5,0,25
CA-2017-168228,"2017-04-27","2017-04-29",First Class,AP-10915,Consumer,90045,OFF-AR-10003373,124,4,0,33
CA-2015-112130,"2015-05-03","2015-05-07",Standard Class,SV-20785,Consumer,19140,OFF-AP-10003266,24,2,0,7
CA-2015-112130,"2015-05-03","2015-05-07",Standard Class,SV-20785,Consumer,19140,FUR-CH-10002965,844,6,0,-36
US-2017-133200,"2017-05-06","2017-05-11",Standard Class,DB-13555,Corporate,76106,OFF-BI-10002827,11,10,1,-19
US-2017-133200,"2017-05-06","2017-05-11",Standard Class,DB-13555,Corporate,76106,OFF-ST-10001932,773,5,0,-58
CA-2016-133550,"2016-07-31","2016-08-06",Standard Class,KL-16645,Consumer,48205,TEC-PH-10004042,636,4,0,165
CA-2014-114510,"2014-03-14","2014-03-19",Standard Class,JF-15295,Consumer,84321,OFF-BI-10001617,33,4,0,11
CA-2014-114510,"2014-03-14","2014-03-19",Standard Class,JF-15295,Consumer,84321,OFF-ST-10000736,81,1,0,3
CA-2014-114510,"2014-03-14","2014-03-19",Standard Class,JF-15295,Consumer,84321,OFF-BI-10003007,62,2,0,20
CA-2017-140298,"2017-05-11","2017-05-17",Standard Class,JK-16120,Home Office,78745,FUR-FU-10001967,8,1,1,-7
CA-2017-138149,"2017-06-29","2017-06-30",First Class,WB-21850,Consumer,90049,OFF-AR-10000255,12,2,0,3
CA-2016-159653,"2016-05-22","2016-05-22",Same Day,JF-15490,Consumer,30605,OFF-LA-10004345,15,3,0,7
CA-2015-105725,"2015-02-18","2015-02-24",Standard Class,GT-14755,Consumer,90805,OFF-LA-10003510,61,2,0,28
US-2014-167262,"2014-10-31","2014-11-03",Second Class,AC-10450,Consumer,85323,TEC-PH-10000486,742,8,0,84
CA-2017-119746,"2017-11-23","2017-11-27",Standard Class,CM-12385,Consumer,60610,FUR-FU-10004909,6,1,1,-4
CA-2017-119746,"2017-11-23","2017-11-27",Standard Class,CM-12385,Consumer,60610,OFF-LA-10001613,12,5,0,4
CA-2017-119746,"2017-11-23","2017-11-27",Standard Class,CM-12385,Consumer,60610,TEC-PH-10004447,222,2,0,17
CA-2017-132346,"2017-11-07","2017-11-11",Standard Class,PK-19075,Consumer,19711,OFF-AP-10000696,101,7,0,33
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Consumer,80906,OFF-AR-10001473,13,5,0,1
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Corporate,32216,FUR-FU-10002396,30,3,0,8
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Corporate,32216,OFF-AR-10002467,5,2,0,0
CA-2015-151589,"2015-12-27","2015-12-30",First Class,RE-19450,Consumer,54703,TEC-PH-10004345,240,2,0,72
CA-2016-140018,"2016-11-21","2016-11-26",Standard Class,CK-12205,Consumer,43229,TEC-MA-10000752,30,7,1,-24
CA-2014-152562,"2014-11-01","2014-11-08",Standard Class,JO-15145,Corporate,40475,OFF-AR-10001919,6,3,0,2
CA-2014-120278,"2014-11-07","2014-11-12",Standard Class,MS-17365,Consumer,54401,OFF-ST-10002214,23,2,0,6
US-2016-139388,"2016-11-07","2016-11-09",First Class,CC-12475,Consumer,8701,OFF-FA-10004968,15,4,0,0
CA-2014-164469,"2014-06-25","2014-06-27",Second Class,GK-14620,Corporate,97301,TEC-PH-10002115,264,5,0,20
CA-2014-164469,"2014-06-25","2014-06-27",Second Class,GK-14620,Corporate,97301,OFF-AR-10000475,9,1,0,1
CA-2014-113320,"2014-12-12","2014-12-15",Second Class,LH-17155,Consumer,94601,OFF-ST-10000617,9,3,0,1
CA-2015-137526,"2015-01-13","2015-01-17",Standard Class,PB-19150,Consumer,90004,FUR-FU-10004845,465,9,0,93
CA-2017-122490,"2017-11-13","2017-11-18",Standard Class,TT-21070,Consumer,98103,FUR-CH-10001215,2405,6,0,150
CA-2017-131366,"2017-11-24","2017-11-29",Standard Class,SC-20440,Corporate,17602,TEC-PH-10003437,90,2,0,-15
US-2014-155817,"2014-10-03","2014-10-09",Standard Class,SL-20155,Home Office,27707,OFF-AR-10002335,6,3,0,0
US-2016-131891,"2016-07-29","2016-07-31",First Class,PW-19240,Consumer,32503,OFF-BI-10000201,2,3,1,-1
CA-2014-151379,"2014-12-16","2014-12-20",Standard Class,SC-20695,Corporate,48227,OFF-PA-10000595,114,5,0,53
CA-2017-120936,"2017-12-17","2017-12-21",Standard Class,CA-12310,Corporate,92804,OFF-SU-10002557,14,1,0,4
CA-2017-127306,"2017-01-14","2017-01-18",Standard Class,BH-11710,Consumer,37604,OFF-EN-10001219,18,3,0,7
CA-2017-127306,"2017-01-14","2017-01-18",Standard Class,BH-11710,Consumer,37604,TEC-PH-10001924,112,2,0,7
CA-2015-161830,"2015-09-24","2015-09-26",Second Class,ME-17725,Consumer,98105,OFF-BI-10001097,15,3,0,5
CA-2017-163125,"2017-10-09","2017-10-11",Second Class,MB-17305,Consumer,77573,OFF-AR-10004344,67,7,0,6
CA-2017-114055,"2017-12-25","2017-12-29",Second Class,MH-18115,Home Office,35810,OFF-PA-10000994,629,6,0,302
CA-2017-114055,"2017-12-25","2017-12-29",Second Class,MH-18115,Home Office,35810,TEC-PH-10002890,90,2,0,24
CA-2017-117653,"2017-10-19","2017-10-23",Standard Class,MO-17500,Consumer,60623,FUR-TA-10003008,91,1,1,-68
CA-2015-156482,"2015-02-06","2015-02-13",Standard Class,IL-15100,Consumer,19805,FUR-CH-10001708,1269,9,0,266
CA-2017-106782,"2017-12-21","2017-12-27",Standard Class,LP-17095,Consumer,47905,OFF-ST-10004459,375,1,0,19
CA-2017-107125,"2017-11-27","2017-12-02",Standard Class,BD-11320,Consumer,90045,OFF-BI-10001989,117,7,0,41
CA-2016-125815,"2016-10-28","2016-11-01",Second Class,DL-13330,Consumer,10009,OFF-AR-10004441,12,3,0,5
CA-2017-117926,"2017-12-08","2017-12-12",Second Class,AS-10225,Corporate,94109,OFF-AP-10002670,69,1,0,21
CA-2015-153906,"2015-03-16","2015-03-20",Standard Class,MS-17980,Corporate,10009,TEC-PH-10001527,86,2,0,3
CA-2014-156587,"2014-03-07","2014-03-08",First Class,AB-10015,Consumer,98103,OFF-AR-10001427,18,3,0,5
US-2016-153815,"2016-11-06","2016-11-09",First Class,KL-16555,Corporate,32216,FUR-FU-10004090,36,2,0,6
CA-2015-165050,"2015-12-07","2015-12-09",First Class,AH-10210,Consumer,10024,TEC-PH-10001336,774,6,0,224
US-2016-131114,"2016-12-09","2016-12-13",Second Class,RW-19630,Corporate,60610,OFF-SU-10001664,21,3,0,2
CA-2016-109925,"2016-11-06","2016-11-10",Second Class,IM-15070,Consumer,92105,OFF-ST-10003442,85,3,0,23
CA-2016-149279,"2016-04-24","2016-04-28",Standard Class,CL-12700,Home Office,80906,OFF-BI-10004040,3,2,1,-2
CA-2017-155824,"2017-03-10","2017-03-15",Standard Class,KS-16300,Corporate,27604,OFF-BI-10000014,13,4,1,-10
CA-2016-129238,"2016-01-31","2016-02-04",Standard Class,SC-20050,Home Office,90045,OFF-PA-10002764,57,5,0,28
CA-2015-158659,"2015-11-10","2015-11-14",Second Class,SC-20695,Corporate,47374,OFF-ST-10003306,714,5,0,207
CA-2015-169796,"2015-11-09","2015-11-14",Standard Class,Dp-13240,Home Office,10035,TEC-MA-10000045,2322,2,0,1115
US-2017-160465,"2017-07-21","2017-07-26",Standard Class,SW-20350,Home Office,44105,OFF-BI-10001670,34,3,1,-23
US-2017-160465,"2017-07-21","2017-07-26",Standard Class,SW-20350,Home Office,44105,TEC-PH-10004522,211,6,0,-53
CA-2014-127558,"2014-11-15","2014-11-18",First Class,SS-20410,Consumer,90008,FUR-FU-10002505,10,3,0,3
CA-2016-133795,"2016-12-18","2016-12-24",Standard Class,JE-15475,Consumer,92037,TEC-AC-10003832,772,3,0,147
CA-2017-141719,"2017-11-17","2017-11-21",Second Class,EG-13900,Consumer,60540,TEC-AC-10003610,240,5,0,84
CA-2016-158694,"2016-11-10","2016-11-13",Second Class,AI-10855,Consumer,90036,OFF-AP-10000055,130,4,0,39
CA-2017-151071,"2017-04-25","2017-04-29",Second Class,MB-18085,Consumer,90049,OFF-BI-10002103,14,2,0,5
US-2017-133312,"2017-11-25","2017-11-29",Standard Class,BD-11500,Consumer,94122,FUR-BO-10002213,359,3,0,-30
US-2017-133312,"2017-11-25","2017-11-29",Standard Class,BD-11500,Consumer,94122,OFF-ST-10001325,10,1,0,3
CA-2015-141936,"2015-08-07","2015-08-12",Standard Class,PN-18775,Home Office,93309,OFF-BI-10002194,19,3,0,6
CA-2017-132213,"2017-04-25","2017-04-26",First Class,PN-18775,Home Office,37211,OFF-AR-10001958,68,5,0,7
CA-2015-146696,"2015-12-14","2015-12-19",Standard Class,RD-19480,Consumer,92105,OFF-BI-10002432,8,2,0,3
CA-2017-128335,"2017-09-29","2017-10-05",Standard Class,JA-15970,Consumer,10550,OFF-EN-10001539,23,3,0,11
CA-2016-111213,"2016-04-01","2016-04-05",Standard Class,FP-14320,Consumer,10009,OFF-SU-10000946,64,8,0,19
CA-2017-161333,"2017-02-02","2017-02-07",Standard Class,JL-15835,Consumer,90045,OFF-ST-10000464,139,4,0,39
CA-2017-163006,"2017-06-30","2017-07-04",Second Class,GH-14410,Home Office,60653,FUR-FU-10003799,14,2,1,-10
CA-2015-156146,"2015-10-26","2015-10-30",Second Class,AG-10495,Corporate,85345,TEC-PH-10001527,69,2,0,-15
CA-2016-122903,"2016-05-27","2016-05-29",Second Class,LA-16780,Corporate,48205,OFF-PA-10001790,144,3,0,69
CA-2015-115567,"2015-09-13","2015-09-18",Standard Class,ZC-21910,Consumer,47201,FUR-CH-10000015,1516,7,0,394
CA-2014-101560,"2014-11-28","2014-12-01",Second Class,CS-12250,Corporate,29203,FUR-FU-10003773,398,5,0,44
CA-2014-159709,"2014-05-10","2014-05-15",Standard Class,AI-10855,Consumer,98031,OFF-EN-10001434,158,3,0,77
CA-2017-117401,"2017-05-18","2017-05-22",Second Class,PP-18955,Home Office,65807,OFF-BI-10001267,43,7,0,21
CA-2017-124436,"2017-03-19","2017-03-22",Second Class,SA-20830,Consumer,93727,OFF-BI-10000343,27,7,0,9
CA-2014-166744,"2014-09-20","2014-09-24",Standard Class,DN-13690,Consumer,21044,TEC-AC-10003628,60,2,0,26
US-2016-169369,"2016-12-12","2016-12-18",Standard Class,EC-14050,Consumer,31907,OFF-PA-10004438,49,4,0,23
CA-2017-125913,"2017-01-16","2017-01-16",Same Day,JO-15145,Corporate,90008,FUR-TA-10001520,400,7,0,-15
CA-2017-152709,"2017-10-07","2017-10-12",Standard Class,DB-13210,Consumer,48234,OFF-ST-10001837,86,2,0,22
US-2016-168410,"2016-02-21","2016-02-26",Standard Class,BV-11245,Corporate,11572,FUR-FU-10000629,69,5,0,29
CA-2017-131254,"2017-11-19","2017-11-21",First Class,NC-18415,Consumer,77095,FUR-CH-10003774,191,3,0,-46
CA-2017-137876,"2017-04-30","2017-05-05",Standard Class,DJ-13510,Corporate,94110,FUR-FU-10000222,65,2,0,21
US-2017-162558,"2017-10-02","2017-10-05",First Class,Dp-13240,Home Office,37918,OFF-PA-10003172,21,4,0,7
CA-2015-120320,"2015-03-05","2015-03-09",Standard Class,MV-18190,Consumer,77036,TEC-PH-10000149,32,2,0,2
CA-2016-111941,"2016-12-25","2016-12-28",Second Class,BD-11620,Consumer,10035,OFF-BI-10001524,34,2,0,12
CA-2015-112053,"2015-10-11","2015-10-13",Second Class,SH-20395,Consumer,14609,TEC-AC-10002550,32,1,0,2
CA-2015-149811,"2015-01-04","2015-01-10",Standard Class,CS-12250,Corporate,55125,OFF-PA-10004082,40,5,0,20
CA-2014-113768,"2014-05-13","2014-05-19",Standard Class,AH-10030,Corporate,90004,OFF-PA-10003063,8,2,0,4
CA-2014-150490,"2014-08-05","2014-08-11",Standard Class,SS-20590,Consumer,94122,OFF-ST-10000321,16,2,0,1
CA-2017-100951,"2017-06-09","2017-06-10",First Class,NC-18625,Corporate,75217,OFF-ST-10001496,721,5,0,54
US-2017-136721,"2017-04-08","2017-04-12",Standard Class,NH-18610,Corporate,48237,FUR-FU-10004188,307,3,0,80
CA-2015-118738,"2015-10-24","2015-10-30",Standard Class,AG-10495,Corporate,77041,OFF-PA-10003177,16,3,0,5
CA-2017-163874,"2017-11-10","2017-11-12",Second Class,NC-18535,Corporate,98105,OFF-BI-10000088,26,3,0,10
CA-2016-145492,"2016-11-20","2016-11-27",Standard Class,MC-17605,Corporate,90004,OFF-AP-10003622,39,12,0,11
US-2016-151827,"2016-03-31","2016-04-02",Second Class,CS-11950,Consumer,19134,TEC-PH-10002789,281,3,0,-61
CA-2016-153598,"2016-12-03","2016-12-06",First Class,NM-18520,Consumer,90045,TEC-AC-10003870,1650,5,0,660
CA-2017-117422,"2017-10-21","2017-10-25",Standard Class,FC-14245,Home Office,44107,OFF-PA-10002195,4,1,0,1
CA-2014-103317,"2014-07-05","2014-07-08",First Class,DM-13525,Corporate,32137,FUR-FU-10003192,213,3,0,16
US-2014-119081,"2014-09-12","2014-09-19",Standard Class,TA-21385,Home Office,66062,OFF-SU-10000157,358,3,0,7
CA-2017-160962,"2017-04-28","2017-05-02",Standard Class,MC-17605,Corporate,19143,OFF-AR-10003056,7,2,0,1
CA-2014-107706,"2014-02-14","2014-02-19",Second Class,ST-20530,Consumer,77095,OFF-PA-10000466,16,3,0,6
CA-2014-132451,"2014-09-26","2014-09-27",First Class,KF-16285,Home Office,92105,FUR-CH-10000454,586,3,0,73
CA-2017-169691,"2017-06-15","2017-06-18",First Class,Dp-13240,Home Office,55369,OFF-PA-10003022,18,3,0,9
CA-2016-121356,"2016-11-20","2016-11-24",Standard Class,SJ-20500,Consumer,19711,OFF-BI-10002133,128,3,0,63
CA-2017-105487,"2017-10-08","2017-10-14",Standard Class,CS-12250,Corporate,92105,OFF-ST-10002301,41,2,0,0
CA-2017-134495,"2017-04-01","2017-04-04",Second Class,BF-11020,Corporate,32216,FUR-CH-10003774,218,3,0,-19
CA-2014-105249,"2014-11-28","2014-11-28",Same Day,DH-13675,Home Office,94122,OFF-SU-10001225,7,2,0,0
CA-2014-105249,"2014-11-28","2014-11-28",Same Day,DH-13675,Home Office,94122,OFF-LA-10002043,41,4,0,20
CA-2017-127782,"2017-11-02","2017-11-06",Standard Class,TH-21115,Corporate,19140,FUR-FU-10001847,3,1,0,1
CA-2015-168529,"2015-10-08","2015-10-12",Standard Class,MB-17305,Consumer,94122,FUR-FU-10001588,146,5,0,63
CA-2016-147123,"2016-12-10","2016-12-12",First Class,SJ-20125,Home Office,90805,OFF-PA-10000575,80,12,0,37
CA-2017-154501,"2017-04-30","2017-05-05",Standard Class,EA-14035,Corporate,90008,OFF-AR-10002804,10,2,0,4
CA-2017-166933,"2017-04-24","2017-04-28",Standard Class,MG-17890,Home Office,93101,OFF-FA-10002676,2,1,0,1
US-2016-167472,"2016-06-06","2016-06-07",First Class,CK-12595,Consumer,72209,TEC-AC-10003038,27,3,0,5
US-2017-150595,"2017-05-22","2017-05-26",Standard Class,LE-16810,Consumer,60653,OFF-SU-10000381,22,3,0,3
CA-2016-134936,"2016-12-19","2016-12-25",Standard Class,ES-14080,Corporate,85705,FUR-TA-10001086,456,6,1,-219
CA-2017-151008,"2017-09-07","2017-09-08",First Class,JM-16195,Consumer,84020,TEC-PH-10002807,127,4,0,47
CA-2014-159800,"2014-11-28","2014-12-01",First Class,SG-20470,Consumer,94109,OFF-AP-10004859,44,3,0,12
CA-2014-159800,"2014-11-28","2014-12-01",First Class,SG-20470,Consumer,94109,TEC-AC-10003447,140,7,0,35
CA-2017-133263,"2017-03-31","2017-04-02",Second Class,JE-15610,Corporate,30318,OFF-BI-10001153,35,1,0,17
CA-2017-133263,"2017-03-31","2017-04-02",Second Class,JE-15610,Corporate,30318,OFF-BI-10000474,64,4,0,31
CA-2014-151162,"2014-12-05","2014-12-09",Standard Class,EA-14035,Corporate,43229,TEC-PH-10001870,37,1,0,-9
CA-2015-159779,"2015-09-25","2015-09-29",Standard Class,SB-20185,Consumer,3301,OFF-BI-10002735,69,2,0,32
CA-2017-151176,"2017-02-13","2017-02-20",Standard Class,SV-20785,Consumer,21215,OFF-SU-10001165,25,3,0,7
CA-2017-117198,"2017-08-31","2017-09-05",Standard Class,BG-11035,Consumer,71203,TEC-AC-10003033,660,2,0,218
CA-2016-158001,"2016-08-23","2016-08-27",Standard Class,JP-15460,Corporate,10035,OFF-AR-10002399,21,5,0,9
CA-2016-158001,"2016-08-23","2016-08-27",Standard Class,JP-15460,Corporate,10035,OFF-AP-10002118,1041,5,0,281
CA-2014-127614,"2014-02-11","2014-02-15",Standard Class,NF-18385,Consumer,23320,FUR-TA-10003715,1256,6,0,75
CA-2015-134943,"2015-12-05","2015-12-06",First Class,SU-20665,Home Office,48104,OFF-BI-10000666,153,5,0,76
CA-2017-106355,"2017-04-02","2017-04-05",First Class,AT-10435,Home Office,6450,OFF-AR-10000246,11,4,0,3
CA-2017-120719,"2017-03-23","2017-03-26",First Class,SJ-20125,Home Office,98105,OFF-BI-10002103,35,5,0,11
CA-2014-135993,"2014-05-28","2014-06-02",Standard Class,PJ-18835,Corporate,98115,TEC-PH-10001552,57,6,0,6
CA-2016-141551,"2016-09-24","2016-09-30",Standard Class,BP-11230,Consumer,74012,OFF-BI-10001249,6,1,0,3
US-2015-138093,"2015-12-10","2015-12-16",Standard Class,KM-16225,Corporate,21215,FUR-CH-10000785,543,3,0,141
US-2014-123519,"2014-12-14","2014-12-21",Standard Class,SS-20875,Consumer,43302,OFF-AR-10003829,3,1,0,0
CA-2017-136000,"2017-09-22","2017-09-25",Second Class,SC-20440,Corporate,10009,OFF-BI-10004828,40,3,0,15
CA-2017-116939,"2017-09-25","2017-09-29",Standard Class,AG-10900,Consumer,23223,OFF-ST-10001476,178,5,0,48
CA-2015-124107,"2015-10-09","2015-10-12",Second Class,BM-11650,Corporate,48104,TEC-PH-10003875,29,3,0,8
CA-2016-165820,"2016-09-26","2016-09-30",Standard Class,DW-13585,Corporate,94109,OFF-PA-10004735,13,2,0,6
CA-2015-103933,"2015-09-25","2015-09-27",First Class,DR-12880,Corporate,10011,TEC-AC-10004171,900,9,0,396
CA-2017-117324,"2017-12-08","2017-12-13",Standard Class,JP-15520,Consumer,53711,FUR-BO-10003159,460,4,0,41
CA-2017-143574,"2017-06-29","2017-07-02",First Class,DR-12880,Corporate,6460,FUR-FU-10003976,25,2,0,9
US-2017-147886,"2017-03-28","2017-03-31",First Class,DH-13075,Corporate,94533,TEC-MA-10004679,533,2,0,53
US-2017-147886,"2017-03-28","2017-03-31",First Class,DH-13075,Corporate,94533,OFF-PA-10000743,20,3,0,10
CA-2016-113733,"2016-12-08","2016-12-12",Standard Class,LH-16900,Consumer,27834,TEC-AC-10002473,68,3,0,18
CA-2017-126396,"2017-09-08","2017-09-12",Second Class,AR-10345,Corporate,77070,TEC-AC-10003116,85,6,0,20
CA-2016-142398,"2016-04-12","2016-04-16",Standard Class,BP-11290,Consumer,90036,FUR-CH-10001545,638,7,0,-32
CA-2016-112060,"2016-12-04","2016-12-09",Standard Class,KT-16465,Consumer,94109,OFF-PA-10000994,105,1,0,50
CA-2014-105270,"2014-11-11","2014-11-18",Standard Class,AP-10915,Consumer,90008,FUR-CH-10000988,113,1,0,11
CA-2015-155586,"2015-12-12","2015-12-16",Second Class,XP-21865,Consumer,95928,OFF-EN-10003072,16,4,0,7
CA-2017-141117,"2017-10-02","2017-10-08",Standard Class,JK-16090,Consumer,97477,OFF-AR-10003727,95,7,0,11
CA-2014-124856,"2014-09-29","2014-10-03",Second Class,LD-17005,Consumer,10011,OFF-LA-10000121,19,3,0,9
CA-2015-163440,"2015-03-22","2015-03-24",First Class,RD-19900,Consumer,91360,TEC-PH-10000376,16,2,0,1
US-2015-163279,"2015-03-22","2015-03-26",Standard Class,JD-16150,Corporate,92037,TEC-PH-10001795,1488,3,0,186
CA-2014-124730,"2014-11-26","2014-11-26",Same Day,LS-17245,Consumer,13501,TEC-PH-10002170,280,4,0,78
CA-2017-117632,"2017-05-12","2017-05-18",Standard Class,CS-12175,Corporate,94122,OFF-SU-10000157,239,2,0,5
CA-2017-117632,"2017-05-12","2017-05-18",Standard Class,CS-12175,Corporate,94122,OFF-AP-10004868,8,1,0,2
CA-2015-134992,"2015-09-22","2015-09-26",Second Class,MG-17875,Home Office,22204,OFF-PA-10001972,32,5,0,16
